#Frame   LVTKL[native] LVTKL[nonnative] LVTKL[mindist] LVTKL[maxdist]
     308             2                8         3.5334        18.2174
     309             4               12         3.3178        17.4524
     310             2                9         3.5215        18.2080
     311             5               17         3.2133        17.9914
     312             2               18         3.3266        18.0970
     313             4               23         2.9531        17.6943
     314             2                8         3.6795        18.2229
     315             1               11         3.4788        18.6839
     316             0                8         3.2119        19.2105
     317             0               10         3.1850        18.9446
     318             2               15         2.8356        19.9268
     319             0               12         2.9559        20.3929
     320             1               12         3.4852        20.4906
     321             0               18         2.8558        20.7363
     322             1               17         3.1241        20.2105
     323             2               27         2.9022        20.7362
     324             1               16         2.9376        21.3406
     325             1               12         2.7584        19.9728
     326             2               11         3.3332        19.4996
     327             2               15         3.1282        20.4917
     328             1               21         2.8776        21.0506
     329             1               10         3.0252        21.1799
     330             1               24         2.8906        22.0016
     331             1               15         3.2881        21.6024
     332             1               14         2.9565        21.7214
     333             1               20         2.7338        22.9398
     334             0               18         2.9934        22.1145
     335             0               13         3.0779        22.2433
     336             1               11         3.4102        20.1942
     337             0               14         3.5489        18.8605
     338             0               15         3.1868        19.0801
     339             0                6         3.6276        20.1997
     340             0                9         3.4664        19.1590
     341             2                5         3.3719        19.3650
     342             4               11         3.5028        19.4523
     343             1               10         3.3224        19.0777
     344             4               18         3.1731        19.4455
     345             1               13         3.4230        19.7350
     346             3               18         3.2447        19.3262
     347             3               22         3.2575        20.1152
     348             2               10         3.1423        19.4756
     349             3               18         3.2450        19.1007
     350             2               15         3.2371        19.2370
     351             3               18         3.2275        19.3688
     352             3               23         3.3377        20.1065
     353             3               17         3.1831        19.6660
     354             3                9         3.2652        18.7833
     355             3               15         3.2737        19.9107
     356             2               16         3.3237        19.4981
     357             2               14         3.4114        18.8548
     358             2               11         3.4810        18.2897
     359             3               14         3.4208        19.0680
     360             4               19         3.1974        17.4851
     361             1                8         3.4825        18.5873
     362             3               10         3.2025        18.2524
     363             3               14         2.8410        17.5724
     364             3               14         3.1358        17.7250
     365             3               19         2.7906        17.0169
     366             4               14         2.9648        17.1194
     367             4               28         2.6145        16.9935
     368             1               10         3.3824        19.0601
     369             3               12         3.0447        18.2493
     370             3               16         3.1709        18.1935
     371             1               20         3.1026        18.3594
     372             3               15         3.4237        16.8549
     373             6               22         2.8808        15.7829
     374             6               20         3.0413        17.2962
     375             1               27         3.1138        16.2181
     376             1               25         2.7450        16.4276
     377             1               10         3.1867        17.0597
     378             2               33         3.2130        16.1461
     379             1               14         3.2113        15.7162
     380             2               19         2.7845        16.3699
     381             1               15         2.9734        16.6077
     382             3               24         3.0474        16.9240
     383             3               31         3.0462        16.5178
     384             1               23         3.2542        16.2905
     385             4               35         2.9115        17.5134
     386             1               26         3.0324        16.6683
     387             0               15         3.0562        16.2111
     388             0               23         3.1681        15.8146
     389             5               30         2.9570        16.5485
     390             2               24         2.9257        15.9593
     391             7               43         2.9645        17.6060
     392             6               23         2.7170        16.6727
     393             3               14         3.5161        18.2451
     394             2               22         2.6487        16.2534
     395             5               16         3.2534        16.8569
     396             2               31         3.3554        16.7654
     397             7               32         2.9061        17.4419
     398             6               34         2.9730        17.1421
     399             4               23         2.9339        17.0653
     400             6               24         2.8780        17.1764
     401             6               40         3.0703        17.3345
     402             1               22         3.0031        17.5381
     403             3               29         2.8846        17.0605
     404             2               33         2.8815        17.5507
     405             4               27         2.8371        17.3349
     406             3               18         3.1187        17.3849
     407             2               20         2.7013        17.0933
     408             2               18         3.1292        17.3022
     409             6               24         2.7893        17.8828
     410             2               15         3.0838        17.4095
     411             1               19         3.1527        17.6806
     412             1               29         2.8795        17.3165
     413             2               25         2.9259        16.9908
     414             5               18         2.9062        16.6734
     415             5               21         2.7990        16.8473
     416             8               26         2.9164        16.7969
     417             6               27         2.8667        17.0834
     418             1               16         3.0099        17.3283
     419             6               35         3.0222        16.8692
     420             4               23         3.0588        17.2051
     421             3               26         2.6643        16.9201
     422             4               21         3.0870        16.7831
     423             3               27         3.2643        16.0403
     424             4               31         2.9746        17.1821
     425             3               25         3.1081        16.5291
     426             4               18         3.0138        17.1631
     427             7               25         3.0135        17.6430
     428             7               31         2.9135        17.7144
     429             7               27         2.9186        17.1549
