#Frame   LVTKL[native] LVTKL[nonnative] LVTKL[mindist] LVTKL[maxdist]
       1            29                0         3.0387        19.6508
       2            10                7         3.2721        17.1161
       3            15                2         3.1569        16.7464
       4            15               20         3.1211        16.7728
       5            18               15         3.1582        16.3254
       6            16               15         3.2151        17.1728
       7            13               15         3.3159        18.5724
       8            16               17         3.2120        16.8401
       9            19                9         3.0295        16.8578
      10            15               10         3.2064        16.7373
      11             6                4         3.4898        15.3151
      12            18               11         3.2403        15.7772
      13            12               13         2.9480        17.4902
      14            19               11         2.8973        17.0938
      15            20               14         3.0967        17.1364
      16             7                6         3.3722        18.3414
      17            15                5         3.0891        17.1648
      18             8               25         3.0449        14.4705
      19            13               16         3.3323        16.2075
      20             3               16         3.2917        14.2510
      21             6               15         3.4969        14.6511
      22             6               11         3.2233        14.4628
      23             6               15         3.1041        14.5659
      24             6               16         3.5376        15.0801
      25             8               17         3.2312        14.4476
      26             6               13         3.3438        15.0049
      27             7               16         2.9769        16.3955
      28            12               22         3.0986        16.6927
      29            16               18         2.9954        17.6114
      30             7               16         2.9886        16.2140
      31             6               23         2.8186        15.8155
      32             7               15         3.0769        15.8704
      33             4               22         3.1355        17.0962
      34             2               19         3.0327        16.6108
      35             5               21         2.8581        14.8182
      36             1               15         2.6908        15.0724
      37             3               13         2.8801        15.6763
      38             1               20         3.0587        15.0222
      39             2               23         3.2512        15.1559
      40             3               21         2.7474        16.7102
      41             0               28         2.7624        15.3605
      42             2               24         3.0844        15.7453
      43             3               14         2.6791        16.2459
      44             2               19         3.2197        15.5514
      45             4               21         3.0160        14.4653
      46            12               26         3.0667        14.1732
      47             8               24         2.9341        15.0250
      48             5               14         2.8574        14.7218
      49             3                8         3.2175        14.1495
      50             0               14         3.0756        14.5348
      51             3               19         3.1147        15.2786
      52             1               10         3.0481        14.7030
      53             3               17         3.2080        14.6399
      54             3               28         2.7010        14.8451
      55             3               19         2.8182        14.3389
      56             4               22         2.6568        15.2663
      57             1               19         2.6720        15.6342
      58             0                6         3.2053        15.6737
      59             3               24         2.6264        14.9126
      60             1               20         2.7534        15.1573
      61             1               17         2.6284        15.4550
      62             2                8         3.1700        15.9246
      63             2               25         2.8314        15.1085
      64             3               11         2.8380        14.6523
      65             6               19         3.0485        16.2191
      66             3               13         3.0158        15.6758
      67             2               19         2.6857        15.1288
      68             0               17         2.5712        15.6779
      69             2               14         2.6964        15.8833
      70             1               19         2.7090        15.5909
      71             5               20         2.6555        16.1475
      72             2               17         2.7369        15.8715
      73             1               22         3.2903        16.4029
      74             0               22         3.2083        16.5532
      75             1               13         3.2321        16.2037
      76             0               22         3.1650        16.3455
      77             3               20         3.3795        15.3483
      78             2               18         2.8924        15.5400
      79             2               23         3.0067        15.3591
      80             0               27         2.8940        15.4343
      81             2               18         3.0919        16.0894
      82             0               28         3.1404        16.8772
      83             0               21         3.2895        17.6551
      84             1               22         2.8913        17.1662
      85             0               31         2.7504        17.2168
      86             0               22         2.9966        17.5322
      87             0               25         3.1638        17.4169
      88             0               22         2.9918        17.1983
      89             0               26         3.4202        16.8101
      90             1               27         3.3898        16.3194
      91             2               11         2.9028        16.2990
      92             0               12         3.4092        15.9515
      93             0               31         3.3297        15.8939
      94             0               20         3.0525        16.3183
      95             0               15         3.2998        15.7772
      96             1               19         3.2353        15.9988
      97             2               17         3.1970        15.4357
      98             0               24         3.4914        16.5543
      99             0               23         2.9742        18.3858
     100             0               15         3.0864        17.5471
     101             0               15         3.2748        17.1943
     102             0               21         3.5572        17.6396
     103             0               34         3.2007        17.2655
     104             1               23         3.3675        16.2789
     105             0               25         3.0361        16.2321
     106             0               17         3.2642        15.8200
     107             0               22         3.3542        15.6814
     108             2               14         3.3794        15.1629
     109             0               18         2.7561        15.2967
     110             3               18         2.5616        17.3395
     111             3               14         3.2729        17.4623
     112             3                9         3.0560        16.0812
     113             1                6         2.8333        15.7195
     114             5               29         2.9482        15.7320
     115             5               21         2.6112        16.2807
     116             5               14         2.6693        16.3141
     117             4               14         2.5492        15.7394
     118             3                8         2.9397        15.7705
     119             2               19         3.2527        15.9650
     120             3               20         2.9409        17.1717
     121             0               24         3.2967        16.7239
     122             1               24         2.8565        15.9811
     123             1               12         3.0934        16.2804
     124             0               29         3.0879        16.3714
     125             0               22         3.2977        16.6259
     126             0               26         2.7613        17.1643
     127             0               19         3.1171        17.1821
     128             0               27         3.1153        16.8288
     129             0               27         3.1359        17.0896
     130             0               31         3.0186        17.0700
     131             0               17         3.2687        17.4039
     132             0               32         3.0313        16.1819
     133             0               17         3.1921        17.0451
     134             0               26         3.2937        17.2428
     135             0               38         3.0873        16.9987
     136             0                8         3.2622        17.9818
     137             0               16         3.4747        17.3639
     138             0               29         3.3521        17.0113
     139             0               16         3.1765        17.6396
     140             0               21         2.9828        17.4142
     141             0               13         3.5545        18.5963
     142             0               29         3.0719        19.5274
     143             0               25         3.1683        19.6460
     144             0               26         2.8827        18.6476
     145             0               20         3.1908        18.8376
     146             0               25         3.1311        18.4654
     147             0               26         3.1047        19.2334
     148             0               20         3.0301        19.5991
     149             0               30         3.1780        18.9468
     150             0               26         2.9976        17.2322
     151             0               29         3.1733        17.6230
     152             0               24         3.0582        18.2224
     153             0               28         3.0801        18.6506
     154             0               14         3.3643        17.9898
     155             2                7         3.3922        17.3921
     156             3               21         3.2936        15.8067
     157             2               14         3.4939        16.4172
     158             6               15         3.4653        15.5756
     159             2               15         3.4304        15.7727
     160             3               13         3.4577        16.7998
     161             6               11         3.1177        15.1961
     162             3               17         3.4535        15.9529
     163             6               22         3.1542        16.5402
     164             6               17         3.0549        15.4419
     165             5               21         3.0314        15.8769
     166             7               14         3.3525        15.0291
     167             6               15         3.1763        15.9898
     168             6               17         3.2540        15.5767
     169             6               22         3.0330        14.7526
     170             6               22         3.0531        16.0234
     171             4               11         3.0670        15.5886
     172             6               17         3.5041        14.8149
     173             6               23         3.3417        16.8928
     174             3               24         3.0615        16.4091
     175             4               16         3.0228        15.5193
     176             6               31         2.9385        14.2479
     177             5               15         2.6944        15.2474
     178             5               17         2.9653        14.9248
     179             1               25         3.1482        14.9418
     180             0                9         2.7681        15.5867
     181             1               25         2.9416        15.6325
     182             2               23         2.9902        14.6225
     183             3               28         2.6407        14.6981
     184             3                8         2.5620        14.6858
     185             4                9         2.7083        15.1713
     186             6               14         3.0266        14.5131
     187             5               12         2.5355        14.8984
     188             4               23         2.5873        15.4181
     189             3               27         3.2062        15.5304
     190             2               15         2.9299        15.0681
     191             2               33         2.5415        15.2500
     192             1               26         3.2289        15.0776
     193             1               28         2.5157        15.6914
     194             1               27         3.2941        16.0658
     195             2               24         2.9221        15.5199
     196             5               15         3.0820        15.6528
     197             0               32         2.8113        14.9336
     198             2               26         2.6954        15.1986
     199             4               36         2.8546        15.8484
     200             3               17         2.7489        16.1226
     201             2               18         3.2716        15.9991
     202             4               22         3.3125        15.0008
     203             1               18         3.3201        15.4896
     204             3               11         3.3721        15.2380
     205             5               17         2.9708        16.7151
     206             1               23         3.1916        15.6516
     207             1               25         3.2967        15.3347
     208             0               16         3.1702        16.0264
     209             4               20         3.4908        14.8155
     210             0               30         3.0623        15.1935
     211             4               28         2.9900        14.4832
     212             3               16         3.3081        14.7487
     213             4               22         3.1889        15.3093
     214             6               23         3.2349        15.0066
     215             2               14         3.5112        14.9049
     216             3               22         3.0337        15.8520
     217             5               31         3.0109        15.2222
     218             3               16         3.1076        15.3695
     219             5               21         3.1950        16.5566
     220             5               15         2.6869        15.8095
     221             5               21         2.5382        15.4950
     222             2               29         3.0858        15.1837
     223             2               28         2.6555        15.4448
     224             2               23         2.9903        15.3436
     225             2               30         2.8692        15.5359
     226             0               31         3.3231        15.8284
     227             2               27         3.1653        15.3989
     228             3               41         3.2527        15.3490
     229             2               12         3.1732        15.2684
     230             5               31         3.0824        15.0129
     231             1               29         3.2348        15.4526
     232             0               29         3.0971        16.0020
     233             0               10         3.0152        16.1257
     234             0               15         3.3831        16.7162
     235             0               32         3.1412        16.5400
     236             0               19         3.2831        17.1893
     237             1               32         3.1786        15.9477
     238             0               15         3.0910        16.8799
     239             0               24         3.3371        17.6576
     240             0               17         3.1713        17.9952
     241             0               25         3.3770        16.9091
     242             0               13         3.3324        17.6460
     243             0               38         2.9903        18.1892
     244             0               13         3.1697        17.3009
     245             0               23         3.3009        17.2487
     246             0               23         3.1039        18.0154
     247             1               37         2.9747        16.9110
     248             0               32         3.0834        17.1390
     249             0               21         3.1763        17.3002
     250             0               29         3.0810        17.2387
     251             0               28         3.0101        17.1816
     252             0               32         3.0148        17.0786
     253             0               17         3.1420        17.5254
     254             0               37         3.0761        16.9464
     255             0               26         3.3217        17.0091
     256             0               27         3.4133        17.0100
     257             0               26         3.1502        17.1014
     258             0               17         3.3080        16.0139
     259             0               38         3.1791        16.7478
     260             0               25         3.2640        17.3142
     261             0               29         3.3472        17.4670
     262             0               12         3.3596        17.5914
     263             0               13         3.3070        18.4945
     264             0               17         3.3862        17.9403
     265             0               26         3.2322        17.7207
     266             0               13         3.4573        17.6743
     267             0               13         3.2576        18.4727
     268             0               20         3.0572        17.2375
     269             0               23         2.8021        17.0165
     270             0               27         3.0227        16.9324
     271             0               23         3.1577        16.2871
     272             0               18         3.2834        16.8831
     273             0               18         3.1130        16.7053
     274             0               23         3.0499        17.7773
     275             0               23         3.2396        17.2663
     276             0               14         3.3396        18.4641
     277             0               11         3.0415        17.3567
