#Frame   SLAHS[native] SLAHS[nonnative] SLAHS[mindist] SLAHS[maxdist]
       1            26                0         3.0590        21.8109
       2            17                7         3.0403        20.8799
       3            13               11         3.2160        19.7221
       4            16               13         2.8268        20.3863
       5            18               11         3.2004        20.3287
       6            10               12         3.1720        19.8751
       7             8                6         3.2008        19.3590
       8            15               13         2.8309        19.9800
       9            12               11         3.3662        18.5846
      10            12                5         3.1801        19.5130
      11            17               10         3.0692        18.5406
      12            10                7         3.2191        18.4298
      13            13                4         3.0873        17.4231
      14            14               12         3.1395        18.2549
      15            19               13         3.2056        18.9166
      16            10                2         3.2877        18.9365
      17            15               12         3.0694        18.6194
      18             3                3         3.4333        19.1231
      19             8               11         2.9644        20.1224
      20             8               17         2.8477        20.1552
      21            11               14         3.2053        19.8879
      22             7                8         3.1936        20.6861
      23            10                7         3.3452        20.6045
      24             5                7         3.3987        19.3485
      25             6                8         3.2799        18.6541
      26             4                7         3.4780        17.1028
      27             9               16         3.1574        17.4672
      28             6               22         3.0688        18.2610
      29             7               16         3.1507        18.4645
      30             8               10         3.2789        19.3429
      31            12                8         3.0489        19.9502
      32            11               14         3.2478        18.1428
      33             5               12         3.0853        17.4990
      34             6                8         3.2131        18.3670
      35             9               12         3.1563        18.7482
      36             2               15         3.3934        18.5198
      37             2               22         3.3472        17.4725
      38             0               11         3.2930        18.2354
      39             1               16         3.4115        18.8359
      40             1               15         2.9507        17.8333
      41             2               23         3.1269        19.3543
      42             2               16         3.2309        18.3349
      43             1               15         3.3502        18.0912
      44             2               30         3.2664        18.2614
      45             3               21         3.2464        20.1690
      46             7               29         2.8974        20.1170
      47             1               28         2.9607        20.2917
      48             2               24         2.9640        19.5855
      49             0               32         2.9068        16.9007
      50             0               19         3.3361        18.6879
      51             4               11         3.1880        19.3098
      52             2               23         3.0360        18.3135
      53             2               31         3.0267        17.8498
      54             0               24         3.3464        18.0863
      55             1               12         3.4415        19.2267
      56             2               18         3.4294        17.9892
      57             1               18         3.3951        17.9434
      58             1               23         3.2724        19.3128
      59             2               27         2.9689        17.8593
      60             0               19         3.0808        17.2778
      61             3               33         3.0534        17.1957
      62             3               28         3.2627        17.8906
      63             3               18         2.9775        18.4143
      64             3               27         3.1169        19.5795
      65             1               31         3.0513        18.6681
      66             5               35         3.0413        18.0509
      67             7               31         3.0326        18.8760
      68             2               14         2.8978        19.5954
      69             3               30         3.3136        18.7201
      70             4               30         3.1555        19.0960
      71             4               24         2.7858        18.2749
      72             1               38         3.0147        16.3805
      73             2               20         3.0616        18.0023
      74             1               21         3.3558        18.0296
      75             1               27         3.0332        16.6802
      76             3               29         2.9845        18.2528
      77             3               30         3.2242        17.1704
      78             3               11         3.2521        16.2721
      79             3               32         3.0803        16.4636
      80             1               22         3.2102        16.4556
      81             0               45         3.1194        14.9400
      82             1               43         3.0057        15.2789
      83             2               26         3.2407        14.6819
      84             1               43         3.2292        14.5964
      85             1               32         3.1299        15.2834
      86             1               17         3.5451        15.5704
      87             7               14         3.2058        16.8599
      88             3               28         3.2076        16.3294
      89             5               14         3.3334        17.5351
      90             4               14         3.1011        16.6623
      91             4                7         3.4120        17.0164
      92            14               25         2.9162        17.7666
      93            14               29         3.0636        19.1201
      94            17               15         2.9171        20.2678
      95            16               11         3.2521        19.5054
      96            12               16         2.9572        19.2094
      97             7               20         2.9836        19.5225
      98             3                5         3.4683        20.7833
      99             6               11         3.1523        20.6784
     100             8               22         2.9808        20.4708
     101             9                4         2.9301        20.5462
     102             3                7         3.0673        21.1000
     103            11               16         3.2471        19.6876
     104            13               11         3.2994        19.7566
     105             8                8         3.1351        18.6419
     106            16               18         3.0179        19.0652
     107            11               16         3.1607        18.1055
     108            13               17         3.0354        18.3074
     109            20               13         3.1392        17.5731
     110             6               16         2.9959        18.0022
     111            12               18         3.3086        18.2634
     112            15               10         3.0509        19.4953
     113            15                8         3.1981        18.5020
     114            19               13         3.1458        18.7765
     115            10                5         3.2228        18.8585
     116             9               11         3.2858        17.9741
     117            10                2         3.4320        20.4093
     118             8                2         3.1802        20.9602
     119            11               17         2.9029        21.4956
     120             7                3         3.1924        22.2119
     121            11               12         2.9136        21.7003
     122             9               16         3.1891        23.3661
     123             5               13         3.6249        23.2810
     124             6               11         3.1240        22.8511
     125            10                9         3.1848        22.1505
     126             9               16         3.2094        21.7504
     127             6               13         3.2726        21.8930
     128             9               16         3.1177        22.0761
     129             7               11         3.2290        23.2040
     130            10               22         3.0646        22.7305
     131             9               26         3.1997        22.3207
     132             9               10         3.3541        21.9735
     133             9               17         2.8835        20.6048
     134             7               17         3.1774        20.6130
     135             8               14         3.1146        21.2048
     136            10               14         2.9171        21.7882
     137             9               16         3.2165        21.2476
     138            11               15         2.9498        21.2810
     139             5               11         3.1062        22.0515
     140            10               21         3.0996        21.9229
     141             7               13         3.1560        21.6972
     142             5               19         3.2712        22.9653
     143             8               12         3.2002        23.4185
     144             8               13         3.1343        22.7694
     145             6               13         3.2138        22.5303
     146             5               16         3.0331        23.0772
     147             7               21         3.1680        22.9821
     148             5               15         3.2487        22.3715
     149             7               11         3.2861        23.2493
     150             6               12         3.1774        23.4039
     151            10               14         3.1072        23.6594
     152             8               18         3.3117        23.8597
     153             5               12         2.9036        22.8358
     154             6                9         3.1368        22.6304
     155             7               15         3.2386        20.6641
     156             6               10         3.2532        19.8467
     157             4               13         3.5880        21.1120
     158             2               13         3.4446        23.6749
     159             3                4         3.4241        21.3101
     160             8                7         3.3473        20.8874
     161             5               17         3.3023        21.2334
     162             3                7         3.7657        21.5922
