0 D 3.0590 3.0387
0.01 D 3.0403 3.2721
0.02 D 3.2160 3.1569
0.03 D 2.8268 3.1211
0.04 D 3.2004 3.1582
0.05 D 3.1720 3.2151
0.06 D 3.2008 3.3159
0.07 D 2.8309 3.2120
0.08 D 3.3662 3.0295
0.09 D 3.1801 3.2064
0.1 D 3.0692 3.4898
0.11 D 3.2191 3.2403
0.12 D 3.0873 2.9480
0.13 D 3.1395 2.8973
0.14 D 3.2056 3.0967
0.15 D 3.2877 3.3722
0.16 D 3.0694 3.0891
0.17 D 3.4333 3.0449
0.18 D 2.9644 3.3323
0.19 D 2.8477 3.2917
0.2 D 3.2053 3.4969
0.21 D 3.1936 3.2233
0.22 D 3.3452 3.1041
0.23 D 3.3987 3.5376
0.24 D 3.2799 3.2312
0.25 D 3.4780 3.3438
0.26 D 3.1574 2.9769
0.27 D 3.0688 3.0986
0.28 D 3.1507 2.9954
0.29 D 3.2789 2.9886
0.3 D 3.0489 2.8186
0.31 D 3.2478 3.0769
0.32 D 3.0853 3.1355
0.33 D 3.2131 3.0327
0.34 D 3.1563 2.8581
0.35 D 3.3934 2.6908
0.36 D 3.3472 2.8801
0.37 D 3.2930 3.0587
0.38 D 3.4115 3.2512
0.39 D 2.9507 2.7474
0.4 D 3.1269 2.7624
0.41 D 3.2309 3.0844
0.42 D 3.3502 2.6791
0.43 D 3.2664 3.2197
0.44 D 3.2464 3.0160
0.45 D 2.8974 3.0667
0.46 D 2.9607 2.9341
0.47 D 2.9640 2.8574
0.48 D 2.9068 3.2175
0.49 D 3.3361 3.0756
0.5 D 3.1880 3.1147
0.51 D 3.0360 3.0481
0.52 D 3.0267 3.2080
0.53 D 3.3464 2.7010
0.54 D 3.4415 2.8182
0.55 D 3.4294 2.6568
0.56 D 3.3951 2.6720
0.57 D 3.2724 3.2053
0.58 D 2.9689 2.6264
0.59 D 3.0808 2.7534
0.6 D 3.0534 2.6284
0.61 D 3.2627 3.1700
0.62 D 2.9775 2.8314
0.63 D 3.1169 2.8380
0.64 D 3.0513 3.0485
0.65 D 3.0413 3.0158
0.66 D 3.0326 2.6857
0.67 D 2.8978 2.5712
0.68 D 3.3136 2.6964
0.69 D 3.1555 2.7090
0.7 D 2.7858 2.6555
0.71 D 3.0147 2.7369
0.72 D 3.0616 3.2903
0.73 D 3.3558 3.2083
0.74 D 3.0332 3.2321
0.75 D 2.9845 3.1650
0.76 D 3.2242 3.3795
0.77 D 3.2521 2.8924
0.78 D 3.0803 3.0067
0.79 D 3.2102 2.8940
0.8 D 3.1194 3.0919
0.81 D 3.0057 3.1404
0.82 D 3.2407 3.2895
0.83 D 3.2292 2.8913
0.84 D 3.1299 2.7504
0.85 D 3.5451 2.9966
0.86 D 3.2058 3.1638
0.87 D 3.2076 2.9918
0.88 D 3.3334 3.4202
0.89 D 3.1011 3.3898
0.9 D 3.4120 2.9028
0.91 D 2.9162 3.4092
0.92 D 3.0636 3.3297
0.93 D 2.9171 3.0525
0.94 D 3.2521 3.2998
0.95 D 2.9572 3.2353
0.96 D 2.9836 3.1970
0.97 D 3.4683 3.4914
0.98 D 3.1523 2.9742
0.99 D 2.9808 3.0864
1 D 2.9301 3.2748
1.01 D 3.0673 3.5572
1.02 D 3.2471 3.2007
1.03 D 3.2994 3.3675
1.04 D 3.1351 3.0361
1.05 D 3.0179 3.2642
1.06 D 3.1607 3.3542
1.07 D 3.0354 3.3794
1.08 D 3.1392 2.7561
1.09 D 2.9959 2.5616
1.1 D 3.3086 3.2729
1.11 D 3.0509 3.0560
1.12 D 3.1981 2.8333
1.13 D 3.1458 2.9482
1.14 D 3.2228 2.6112
1.15 D 3.2858 2.6693
1.16 D 3.4320 2.5492
1.17 D 3.1802 2.9397
1.18 D 2.9029 3.2527
1.19 D 3.1924 2.9409
1.2 D 2.9136 3.2967
1.21 D 3.1891 2.8565
1.22 D 3.6249 3.0934
1.23 D 3.1240 3.0879
1.24 D 3.1848 3.2977
1.25 D 3.2094 2.7613
1.26 D 3.2726 3.1171
1.27 D 3.1177 3.1153
1.28 D 3.2290 3.1359
1.29 D 3.0646 3.0186
1.3 D 3.1997 3.2687
1.31 D 3.3541 3.0313
1.32 D 2.8835 3.1921
1.33 D 3.1774 3.2937
1.34 D 3.1146 3.0873
1.35 D 2.9171 3.2622
1.36 D 3.2165 3.4747
1.37 D 2.9498 3.3521
1.38 D 3.1062 3.1765
1.39 D 3.0996 2.9828
1.4 D 3.1560 3.5545
1.41 D 3.2712 3.0719
1.42 D 3.2002 3.1683
1.43 D 3.1343 2.8827
1.44 D 3.2138 3.1908
1.45 D 3.0331 3.1311
1.46 D 3.1680 3.1047
1.47 D 3.2487 3.0301
1.48 D 3.2861 3.1780
1.49 D 3.1774 2.9976
1.5 D 3.1072 3.1733
1.51 D 3.3117 3.0582
1.52 D 2.9036 3.0801
1.53 D 3.1368 3.3643
1.54 D 3.2386 3.3922
1.55 D 3.2532 3.2936
1.56 D 3.5880 3.4939
1.57 D 3.4446 3.4653
1.58 D 3.4241 3.4304
1.59 D 3.3473 3.4577
1.6 D 3.3023 3.1177
1.61 D 3.7657 3.4535
1.62 D 3.4024 3.1542
1.63 D 3.1180 3.0549
1.64 D 3.2853 3.0314
1.65 D 3.4035 3.3525
1.66 D 3.0731 3.1763
1.67 D 3.2982 3.2540
1.68 D 3.2729 3.0330
1.69 D 3.0485 3.0531
1.7 D 2.9769 3.0670
1.71 D 3.2273 3.5041
1.72 D 3.2807 3.3417
1.73 D 3.3132 3.0615
1.74 D 3.0055 3.0228
1.75 D 3.0697 2.9385
1.76 D 3.2330 2.6944
1.77 D 3.1450 2.9653
1.78 D 3.0213 3.1482
1.79 D 2.9563 2.7681
1.8 D 3.2294 2.9416
1.81 D 3.4769 2.9902
1.82 D 3.2890 2.6407
1.83 D 3.2524 2.5620
1.84 D 3.1326 2.7083
1.85 D 2.9819 3.0266
1.86 D 3.1795 2.5355
1.87 D 3.3094 2.5873
1.88 D 3.3619 3.2062
1.89 D 2.8998 2.9299
1.9 D 3.0627 2.5415
1.91 D 3.2477 3.2289
1.92 D 3.2667 2.5157
1.93 D 3.1869 3.2941
1.94 D 3.1080 2.9221
1.95 D 3.4792 3.0820
1.96 D 3.1655 2.8113
1.97 D 3.1220 2.6954
1.98 D 3.4932 2.8546
1.99 D 3.2283 2.7489
2 D 3.4059 3.2716
2.01 D 3.1471 3.3125
2.02 D 3.3070 3.3201
2.03 D 2.8859 3.3721
2.04 D 2.9740 2.9708
2.05 D 3.0677 3.1916
2.06 D 3.1242 3.2967
2.07 D 3.1572 3.1702
2.08 D 3.0260 3.4908
2.09 D 2.9496 3.0623
2.1 D 3.0860 2.9900
2.11 D 3.1471 3.3081
2.12 D 3.1098 3.1889
2.13 D 3.0853 3.2349
2.14 D 2.8964 3.5112
2.15 D 3.0024 3.0337
2.16 D 3.1001 3.0109
2.17 D 2.9918 3.1076
2.18 D 3.1294 3.1950
2.19 D 3.1096 2.6869
2.2 D 3.4110 2.5382
2.21 D 3.4547 3.0858
2.22 D 3.3811 2.6555
2.23 D 3.1616 2.9903
2.24 D 3.5316 2.8692
2.25 D 3.4921 3.3231
2.26 D 3.3371 3.1653
2.27 D 3.4181 3.2527
2.28 D 3.5499 3.1732
2.29 D 2.9897 3.0824
2.3 D 3.0632 3.2348
2.31 D 2.9846 3.0971
2.32 D 3.3295 3.0152
2.33 D 3.2161 3.3831
2.34 D 3.2905 3.1412
2.35 D 3.1786 3.2831
2.36 D 3.2727 3.1786
2.37 D 3.5783 3.0910
2.38 D 3.3598 3.3371
2.39 D 3.3043 3.1713
2.4 D 3.1404 3.3770
2.41 D 3.0635 3.3324
2.42 D 3.4840 2.9903
2.43 D 3.4205 3.1697
2.44 D 3.3250 3.3009
2.45 D 3.4510 3.1039
2.46 D 3.2215 2.9747
2.47 D 3.1680 3.0834
2.48 D 3.2298 3.1763
2.49 D 3.3848 3.0810
2.5 D 3.8155 3.0101
2.51 D 3.0890 3.0148
2.52 D 3.1919 3.1420
2.53 D 2.9915 3.0761
2.54 D 3.4345 3.3217
2.55 D 3.5538 3.4133
2.56 D 3.3260 3.1502
2.57 D 3.2964 3.3080
2.58 D 3.3913 3.1791
2.59 D 3.1106 3.2640
2.6 D 3.2611 3.3472
2.61 D 3.4004 3.3596
2.62 D 2.8795 3.3070
2.63 D 3.1587 3.3862
2.64 D 3.3735 3.2322
2.65 D 3.1801 3.4573
2.66 D 3.2644 3.2576
2.67 D 3.3470 3.0572
2.68 D 3.0522 2.8021
2.69 D 3.2881 3.0227
2.7 D 3.1561 3.1577
2.71 D 3.4364 3.2834
2.72 D 3.2236 3.1130
2.73 D 3.2247 3.0499
2.74 D 3.2240 3.2396
2.75 D 3.3510 3.3396
2.76 D 3.2041 3.0415
2.77 D 3.5384 3.2009
2.78 D 3.2344 3.1559
2.79 D 3.2789 3.1115
2.8 D 3.1449 2.8632
2.81 D 3.2609 3.3402
2.82 D 3.1134 3.1929
2.83 D 3.5861 3.1207
2.84 D 3.2638 3.0846
2.85 D 3.0989 3.4386
2.86 D 3.3565 3.4628
2.87 D 3.1440 3.1362
2.88 D 3.3456 3.2394
2.89 D 3.1474 3.3041
2.9 D 3.3303 3.3470
2.91 D 3.0711 2.9091
2.92 D 3.1016 3.1263
2.93 D 3.1153 3.0102
2.94 D 3.5063 3.1830
2.95 D 3.1960 3.3888
2.96 D 3.2274 3.4910
2.97 D 3.3155 3.1488
2.98 D 3.2518 3.0396
2.99 D 3.1626 3.0178
3 D 3.1222 3.8600
3.01 D 3.2085 3.1921
3.02 D 3.2788 3.4782
3.03 D 2.9791 3.0306
3.04 D 3.2370 3.0865
3.05 D 3.1988 3.3747
3.06 D 3.4187 3.4894
3.07 D 3.3681 3.2966
3.08 D 3.3628 3.4616
3.09 D 3.1025 3.6383
3.1 D 3.0707 3.4970
3.11 D 3.2803 3.4347
3.12 D 3.2925 3.4368
3.13 D 3.2553 2.9675
3.14 D 3.0284 3.5265
3.15 D 3.2829 3.4339
3.16 D 3.2657 3.3541
3.17 D 3.2936 3.1864
3.18 D 3.2633 3.2287
3.19 D 3.0066 2.9553
3.2 D 3.2372 3.2491
3.21 D 3.1749 2.7865
3.22 D 2.9331 2.9567
3.23 D 3.0025 3.4072
3.24 D 3.4075 3.9955
3.25 D 3.2529 3.4263
3.26 D 3.0001 3.1588
3.27 D 3.2253 3.4240
3.28 D 3.2182 3.2985
3.29 D 3.2979 3.1301
3.3 D 3.1781 3.5334
3.31 D 3.1099 3.0443
3.32 D 3.4306 3.4072
3.33 D 3.1903 3.2369
3.34 D 3.0487 3.3150
3.35 D 3.3981 3.2171
3.36 D 3.2613 3.0699
3.37 D 2.9720 3.2641
3.38 D 3.2278 3.0890
3.39 D 3.0671 3.1283
3.4 D 3.2545 3.4861
3.41 D 3.2056 2.9029
3.42 D 3.0239 3.3065
3.43 D 3.3352 3.3338
3.44 D 3.3621 3.1350
3.45 D 3.0852 3.1649
3.46 D 3.5611 3.4126
3.47 D 3.4245 2.9998
3.48 D 3.0463 3.4823
3.49 D 3.3326 3.3014
3.5 D 3.5106 3.3267
3.51 D 3.0484 3.5954
3.52 D 3.2911 3.0610
3.53 D 3.4328 3.2480
3.54 D 3.1851 3.1188
3.55 D 3.5106 3.1269
3.56 D 3.0241 2.8989
3.57 D 3.2738 3.3123
3.58 D 3.3375 3.0826
3.59 D 3.3288 3.1960
3.6 D 3.1435 3.3792
3.61 D 3.0376 3.1922
3.62 D 3.2400 3.1239
3.63 D 3.5105 3.4134
3.64 D 3.3954 3.4168
3.65 D 3.6840 3.1163
3.66 D 3.3721 3.3707
3.67 D 3.1680 3.0268
3.68 D 3.6223 3.3001
3.69 D 3.8676 3.2069
3.7 D 3.2430 3.4077
3.71 D 3.4877 3.0622
3.72 D 3.2637 3.3234
3.73 D 3.3252 3.2178
3.74 D 3.4805 3.3762
3.75 D 3.1795 3.2812
3.76 D 3.2649 2.6698
3.77 D 3.4359 3.4039
3.78 D 3.4238 3.0347
3.79 L 4.0904 3.0220
3.8 D 3.5234 2.9632
3.81 D 3.4483 3.0769
3.82 D 3.6121 3.1992
3.83 D 3.6671 3.0322
3.84 D 3.7558 2.9741
3.85 D 3.5705 3.7227
3.86 D 3.5331 3.2914
3.87 D 3.0628 2.8646
3.88 D 3.6330 3.3520
3.89 D 3.1455 3.4131
3.9 D 3.1870 3.1742
3.91 D 3.2640 3.0460
3.92 D 3.0857 3.1764
3.93 D 3.2883 3.0521
3.94 D 3.4680 2.9504
3.95 D 3.1492 2.8471
3.96 D 3.0549 2.9668
3.97 D 3.4100 3.1059
3.98 D 3.2777 2.8612
3.99 D 3.1635 3.4632
4 D 3.4519 3.2537
4.01 D 3.2411 2.7699
4.02 D 3.2121 2.9065
4.03 D 3.6592 2.7480
4.04 D 3.1780 3.1540
4.05 D 3.3803 3.0200
4.06 D 3.2723 3.2692
4.07 D 3.4883 2.9488
4.08 D 3.3427 3.0492
4.09 D 3.6283 3.3260
4.1 D 3.2339 3.2736
4.11 D 3.3710 3.1386
4.12 D 3.0835 3.0396
4.13 D 2.9222 2.8932
4.14 D 3.1036 2.8921
4.15 D 3.3106 2.6034
4.16 D 3.1072 2.7268
4.17 D 3.4951 2.9429
4.18 D 3.1570 2.5029
4.19 D 3.7818 2.7410
4.2 D 3.2815 2.9424
4.21 D 3.6259 3.1138
4.22 D 3.3731 2.9534
4.23 D 3.3989 3.1699
4.24 D 3.2273 3.1476
4.25 D 3.4614 3.1451
4.26 D 2.9665 3.1442
4.27 D 3.4029 3.1200
4.28 D 3.2108 3.2775
4.29 D 3.3418 3.1171
4.3 D 3.3391 3.0925
4.31 D 3.6999 2.9544
4.32 D 3.0154 3.0835
4.33 D 3.0884 3.0727
4.34 D 3.0401 3.1559
4.35 D 3.1509 3.2112
4.36 D 3.3069 3.2708
4.37 D 3.0963 3.0687
4.38 D 3.2398 3.1128
4.39 D 3.1835 3.1724
4.4 D 3.4018 2.8646
4.41 D 3.3956 3.1228
4.42 D 3.1899 3.0602
4.43 D 3.3277 3.1364
4.44 D 3.2856 3.1187
4.45 D 3.7859 3.0473
4.46 D 3.3254 3.4730
4.47 D 3.3800 3.4026
4.48 D 3.2722 3.1765
4.49 D 3.1919 2.9602
4.5 D 3.1642 3.3558
4.51 D 3.4231 3.4068
4.52 D 3.4239 2.9621
4.53 D 3.6007 2.8554
4.54 D 3.6151 3.2467
4.55 D 3.4982 3.1796
4.56 D 3.2662 3.1335
4.57 D 3.2073 2.6778
4.58 D 3.4672 3.3349
4.59 D 3.0416 2.6211
4.6 D 3.3873 2.8065
4.61 D 3.3177 2.6062
4.62 D 3.4887 2.6432
4.63 D 3.3942 3.0347
4.64 D 3.1916 3.2116
4.65 D 3.5925 3.2470
4.66 D 3.7429 2.8973
4.67 D 2.8619 3.1740
4.68 D 3.5444 3.2415
4.69 D 3.2275 2.9081
4.7 D 3.7133 3.2404
4.71 D 3.2172 3.1821
4.72 D 3.2119 2.6190
4.73 D 2.9284 2.8579
4.74 D 3.8070 3.2602
4.75 D 3.7041 3.1057
4.76 D 3.6413 3.4744
4.77 D 3.0792 3.0559
4.78 D 3.5278 3.1080
4.79 D 2.9894 3.3609
4.8 D 3.0954 3.2630
4.81 D 3.2588 2.9507
4.82 D 3.0186 3.3120
4.83 D 3.0755 3.5790
4.84 D 3.2817 3.1966
4.85 D 3.3748 3.2795
4.86 D 3.7310 3.5108
4.87 D 3.5620 3.4958
4.88 D 3.5173 2.8962
4.89 D 3.8273 3.2394
4.9 L 5.6174 3.1444
4.91 L 6.3001 3.3647
4.92 L 7.4545 3.4207
4.93 L 5.1330 3.7125
4.94 L 5.4811 3.4128
4.95 L 6.0710 3.6760
4.96 L 6.1031 3.1384
4.97 L 4.5809 3.5419
4.98 L 5.6543 3.5396
4.99 L 5.8209 3.3599
5 L 5.2248 3.3532
5.01 L 4.3774 3.6756
5.02 L 5.3347 3.9006
5.03 L 5.9034 3.6822
5.04 L 6.1731 3.6315
5.05 L 6.3746 3.3988
5.06 L 5.7268 3.9802
5.07 L 6.4051 3.9550
5.08 L 6.6802 3.4321
5.09 L 7.2323 3.6914
5.1 L 6.5563 3.5688
5.11 L 7.0377 3.8930
5.12 L 7.2010 3.9064
5.13 N 7.6363 4.1984
5.14 N 6.7111 6.2392
5.15 N 7.0021 7.0538
5.16 N 7.5883 7.7818
